0.146820068359375,-0.488937377929688,-0.79345703125
 0.227142333984375,-0.46148681640625,-0.817672729492188
 0.263259887695312,-0.466232299804688,-0.82415771484375
 0.282974243164062,-0.515182495117188,-0.801803588867188
 0.2901611328125,-0.554275512695312,-0.822769165039062
 0.243896484375,-0.553634643554688,-0.855941772460938
 0.146652221679688,-0.538467407226562,-0.877197265625
 0.0584869384765625,-0.521270751953125,-0.886856079101562
 0.014801025390625,-0.502365112304688,-0.906265258789062
 0.0384674072265625,-0.482574462890625,-0.93414306640625
 0.07281494140625,-0.45849609375,-0.945709228515625
 0.09967041015625,-0.44110107421875,-0.928695678710938
 0.133941650390625,-0.441741943359375,-0.895858764648438
 0.1578369140625,-0.450286865234375,-0.888885498046875
 0.170852661132812,-0.45147705078125,-0.883529663085938
 0.167205810546875,-0.453781127929688,-0.870773315429688
 0.16064453125,-0.462844848632812,-0.863861083984375
 0.150909423828125,-0.47088623046875,-0.868911743164062
 0.138473510742188,-0.475799560546875,-0.881454467773438
 0.11627197265625,-0.47528076171875,-0.8858642578125
 0.098907470703125,-0.464019775390625,-0.894241333007812
 0.0968170166015625,-0.456985473632812,-0.896514892578125
 0.0976409912109375,-0.459197998046875,-0.898971557617188
 0.107147216796875,-0.466400146484375,-0.898193359375
 0.123809814453125,-0.471786499023438,-0.894378662109375
 0.136001586914062,-0.47015380859375,-0.887664794921875
 0.14129638671875,-0.465789794921875,-0.879714965820312
 0.142913818359375,-0.461746215820312,-0.873336791992188
 0.140579223632812,-0.460418701171875,-0.87213134765625
 0.133987426757812,-0.466049194335938,-0.8707275390625
 0.108078002929688,-0.4708251953125,-0.864547729492188
 0.084503173828125,-0.464996337890625,-0.854202270507812
 0.0736236572265625,-0.44842529296875,-0.848190307617188
 0.0713958740234375,-0.439453125,-0.84600830078125
 0.0759429931640625,-0.438568115234375,-0.847091674804688
 0.08612060546875,-0.431671142578125,-0.860946655273438
 0.09881591796875,-0.423004150390625,-0.870071411132812
 0.105392456054688,-0.419708251953125,-0.875198364257812
 0.098968505859375,-0.418685913085938,-0.883773803710938
 0.0966033935546875,-0.41607666015625,-0.892807006835938
 0.0931549072265625,-0.425888061523438,-0.8984375
 0.08184814453125,-0.434890747070312,-0.904953002929688
 0.0739593505859375,-0.433395385742188,-0.926925659179688
 0.073638916015625,-0.420745849609375,-0.918426513671875
 0.0705108642578125,-0.404296875,-0.927688598632812
 0.062408447265625,-0.397506713867188,-0.943557739257812
 0.0648193359375,-0.389419555664062,-0.9461669921875
 0.0716705322265625,-0.373245239257812,-0.9346923828125
 0.0811309814453125,-0.34613037109375,-0.912933349609375
 0.0959930419921875,-0.327438354492188,-0.882568359375
 0.11553955078125,-0.316055297851562,-0.848800659179688
 0.13116455078125,-0.299224853515625,-0.825698852539062
 0.07354736328125,-0.267242431640625,-0.872772216796875
 0.198745727539062,-0.275543212890625,-0.817169189453125
 0.176223754882812,-0.305923461914062,-0.738723754882812
 0.163543701171875,-0.325103759765625,-0.732223510742188
